"Tabela 9606 - População residente, por cor ou raça, segundo o sexo e a idade"
"Variável - População residente (Pessoas)"
"Idade";"Ano";"Cor ou raça";"Sexo";""
"Idade";"Ano";"Cor ou raça";"Sexo";"Brasil"
"40 anos";"2022";"Amarela";"Homens";"7083"
"40 anos";"2022";"Amarela";"Mulheres";"7955"
"40 anos";"2022";"Parda";"Total";"1657129"
"40 anos";"2022";"Parda";"Homens";"817527"
"40 anos";"2022";"Parda";"Mulheres";"839602"
"40 anos";"2022";"Indígena";"Total";"16057"
"40 anos";"2022";"Indígena";"Homens";"7930"
"40 anos";"2022";"Indígena";"Mulheres";"8127"
"41 anos";"2022";"Total";"Total";"3130250"
"41 anos";"2022";"Total";"Homens";"1512365"
"41 anos";"2022";"Total";"Mulheres";"1617885"
"41 anos";"2022";"Branca";"Total";"1340272"
"41 anos";"2022";"Branca";"Homens";"631604"
"41 anos";"2022";"Branca";"Mulheres";"708668"
"41 anos";"2022";"Preta";"Total";"357637"
"41 anos";"2022";"Preta";"Homens";"184801"
"41 anos";"2022";"Preta";"Mulheres";"172836"
"41 anos";"2022";"Amarela";"Total";"13579"
"41 anos";"2022";"Amarela";"Homens";"6537"
"41 anos";"2022";"Amarela";"Mulheres";"7042"
"41 anos";"2022";"Parda";"Total";"1405028"
"41 anos";"2022";"Parda";"Homens";"682643"
"41 anos";"2022";"Parda";"Mulheres";"722385"
"41 anos";"2022";"Indígena";"Total";"13582"
"41 anos";"2022";"Indígena";"Homens";"6693"
"41 anos";"2022";"Indígena";"Mulheres";"6889"
"42 anos";"2022";"Total";"Total";"3372479"
"42 anos";"2022";"Total";"Homens";"1639694"
"42 anos";"2022";"Total";"Mulheres";"1732785"
"42 anos";"2022";"Branca";"Total";"1425937"
"42 anos";"2022";"Branca";"Homens";"670951"
"42 anos";"2022";"Branca";"Mulheres";"754986"
"42 anos";"2022";"Preta";"Total";"390732"
"42 anos";"2022";"Preta";"Homens";"204448"
"42 anos";"2022";"Preta";"Mulheres";"186284"
"42 anos";"2022";"Amarela";"Total";"14456"
"42 anos";"2022";"Amarela";"Homens";"6993"
"42 anos";"2022";"Amarela";"Mulheres";"7463"
"42 anos";"2022";"Parda";"Total";"1526433"
"42 anos";"2022";"Parda";"Homens";"749848"
"42 anos";"2022";"Parda";"Mulheres";"776585"
"42 anos";"2022";"Indígena";"Total";"14710"
"42 anos";"2022";"Indígena";"Homens";"7324"
"42 anos";"2022";"Indígena";"Mulheres";"7386"
"43 anos";"2022";"Total";"Total";"3043961"
"43 anos";"2022";"Total";"Homens";"1467656"
"43 anos";"2022";"Total";"Mulheres";"1576305"
"43 anos";"2022";"Branca";"Total";"1292912"
"43 anos";"2022";"Branca";"Homens";"605172"
"43 anos";"2022";"Branca";"Mulheres";"687740"
"43 anos";"2022";"Preta";"Total";"351842"
"43 anos";"2022";"Preta";"Homens";"182777"
"43 anos";"2022";"Preta";"Mulheres";"169065"
"43 anos";"2022";"Amarela";"Total";"13547"
"43 anos";"2022";"Amarela";"Homens";"6478"
"43 anos";"2022";"Amarela";"Mulheres";"7069"
"43 anos";"2022";"Parda";"Total";"1372374"
"43 anos";"2022";"Parda";"Homens";"666644"
"43 anos";"2022";"Parda";"Mulheres";"705730"
"43 anos";"2022";"Indígena";"Total";"13106"
"43 anos";"2022";"Indígena";"Homens";"6485"
"43 anos";"2022";"Indígena";"Mulheres";"6621"
"44 anos";"2022";"Total";"Total";"2873307"
"44 anos";"2022";"Total";"Homens";"1377443"
"44 anos";"2022";"Total";"Mulheres";"1495864"
"44 anos";"2022";"Branca";"Total";"1224510"
"44 anos";"2022";"Branca";"Homens";"569879"
"44 anos";"2022";"Branca";"Mulheres";"654631"
"44 anos";"2022";"Preta";"Total";"331069"
"44 anos";"2022";"Preta";"Homens";"170980"
"44 anos";"2022";"Preta";"Mulheres";"160089"
"44 anos";"2022";"Amarela";"Total";"12955"
"44 anos";"2022";"Amarela";"Homens";"6088"
"44 anos";"2022";"Amarela";"Mulheres";"6867"
"44 anos";"2022";"Parda";"Total";"1292264"
"44 anos";"2022";"Parda";"Homens";"624218"
"44 anos";"2022";"Parda";"Mulheres";"668046"
"44 anos";"2022";"Indígena";"Total";"12341"
"44 anos";"2022";"Indígena";"Homens";"6184"
"44 anos";"2022";"Indígena";"Mulheres";"6157"
"45 a 49 anos";"2022";"Total";"Total";"13640112"
"45 a 49 anos";"2022";"Total";"Homens";"6549109"
"45 a 49 anos";"2022";"Total";"Mulheres";"7091003"
"45 a 49 anos";"2022";"Branca";"Total";"5858047"
"45 a 49 anos";"2022";"Branca";"Homens";"2722514"
"45 a 49 anos";"2022";"Branca";"Mulheres";"3135533"
"45 a 49 anos";"2022";"Preta";"Total";"1558947"
"45 a 49 anos";"2022";"Preta";"Homens";"805526"
"45 a 49 anos";"2022";"Preta";"Mulheres";"753421"
"45 a 49 anos";"2022";"Amarela";"Total";"59760"
"45 a 49 anos";"2022";"Amarela";"Homens";"28133"
"45 a 49 anos";"2022";"Amarela";"Mulheres";"31627"
"45 a 49 anos";"2022";"Parda";"Total";"6104798"
"45 a 49 anos";"2022";"Parda";"Homens";"2963694"
"45 a 49 anos";"2022";"Parda";"Mulheres";"3141104"
"45 a 49 anos";"2022";"Indígena";"Total";"57853"
"45 a 49 anos";"2022";"Indígena";"Homens";"28873"
"45 a 49 anos";"2022";"Indígena";"Mulheres";"28980"
"45 anos";"2022";"Total";"Total";"2964385"
"45 anos";"2022";"Total";"Homens";"1434182"
"45 anos";"2022";"Total";"Mulheres";"1530203"
"45 anos";"2022";"Branca";"Total";"1260177"
"45 anos";"2022";"Branca";"Homens";"590407"
"45 anos";"2022";"Branca";"Mulheres";"669770"
"45 anos";"2022";"Preta";"Total";"343110"
"45 anos";"2022";"Preta";"Homens";"178450"
"45 anos";"2022";"Preta";"Mulheres";"164660"
"45 anos";"2022";"Amarela";"Total";"12994"
"45 anos";"2022";"Amarela";"Homens";"6084"
"45 anos";"2022";"Amarela";"Mulheres";"6910"
"45 anos";"2022";"Parda";"Total";"1335372"
"45 anos";"2022";"Parda";"Homens";"652861"
"45 anos";"2022";"Parda";"Mulheres";"682511"
"45 anos";"2022";"Indígena";"Total";"12548"
"45 anos";"2022";"Indígena";"Homens";"6292"
"45 anos";"2022";"Indígena";"Mulheres";"6256"
"46 anos";"2022";"Total";"Total";"2758999"
"46 anos";"2022";"Total";"Homens";"1321716"
"46 anos";"2022";"Total";"Mulheres";"1437283"
"46 anos";"2022";"Branca";"Total";"1176061"
"46 anos";"2022";"Branca";"Homens";"545117"
"46 anos";"2022";"Branca";"Mulheres";"630944"
"46 anos";"2022";"Preta";"Total";"316209"
"46 anos";"2022";"Preta";"Homens";"163098"
"46 anos";"2022";"Preta";"Mulheres";"153111"
"46 anos";"2022";"Amarela";"Total";"11831"
"46 anos";"2022";"Amarela";"Homens";"5668"
"46 anos";"2022";"Amarela";"Mulheres";"6163"
"46 anos";"2022";"Parda";"Total";"1242812"
"46 anos";"2022";"Parda";"Homens";"601879"
"46 anos";"2022";"Parda";"Mulheres";"640933"
"46 anos";"2022";"Indígena";"Total";"11936"
"46 anos";"2022";"Indígena";"Homens";"5873"
"46 anos";"2022";"Indígena";"Mulheres";"6063"
"47 anos";"2022";"Total";"Total";"2706033"
"47 anos";"2022";"Total";"Homens";"1298151"
"47 anos";"2022";"Total";"Mulheres";"1407882"
"47 anos";"2022";"Branca";"Total";"1165219"
"47 anos";"2022";"Branca";"Homens";"541368"
"47 anos";"2022";"Branca";"Mulheres";"623851"
"47 anos";"2022";"Preta";"Total";"307563"
"47 anos";"2022";"Preta";"Homens";"158577"
"47 anos";"2022";"Preta";"Mulheres";"148986"
"47 anos";"2022";"Amarela";"Total";"11994"
"47 anos";"2022";"Amarela";"Homens";"5600"
"47 anos";"2022";"Amarela";"Mulheres";"6394"
"47 anos";"2022";"Parda";"Total";"1209627"
"47 anos";"2022";"Parda";"Homens";"586776"
"47 anos";"2022";"Parda";"Mulheres";"622851"
"47 anos";"2022";"Indígena";"Total";"11492"
"47 anos";"2022";"Indígena";"Homens";"5757"
"47 anos";"2022";"Indígena";"Mulheres";"5735"
"48 anos";"2022";"Total";"Total";"2635109"
"48 anos";"2022";"Total";"Homens";"1266763"
"48 anos";"2022";"Total";"Mulheres";"1368346"
"48 anos";"2022";"Branca";"Total";"1134811"
"48 anos";"2022";"Branca";"Homens";"527663"
"48 anos";"2022";"Branca";"Mulheres";"607148"
"48 anos";"2022";"Preta";"Total";"300241"
"48 anos";"2022";"Preta";"Homens";"155664"
"48 anos";"2022";"Preta";"Mulheres";"144577"
"48 anos";"2022";"Amarela";"Total";"11532"
"48 anos";"2022";"Amarela";"Homens";"5372"
"48 anos";"2022";"Amarela";"Mulheres";"6160"
"48 anos";"2022";"Parda";"Total";"1177252"
"48 anos";"2022";"Parda";"Homens";"572334"
"48 anos";"2022";"Parda";"Mulheres";"604918"
"48 anos";"2022";"Indígena";"Total";"11146"
"48 anos";"2022";"Indígena";"Homens";"5661"
"48 anos";"2022";"Indígena";"Mulheres";"5485"
"49 anos";"2022";"Total";"Total";"2575586"
"49 anos";"2022";"Total";"Homens";"1228297"
"49 anos";"2022";"Total";"Mulheres";"1347289"
"49 anos";"2022";"Branca";"Total";"1121779"
"49 anos";"2022";"Branca";"Homens";"517959"
"49 anos";"2022";"Branca";"Mulheres";"603820"
"49 anos";"2022";"Preta";"Total";"291824"
"49 anos";"2022";"Preta";"Homens";"149737"
"49 anos";"2022";"Preta";"Mulheres";"142087"
"49 anos";"2022";"Amarela";"Total";"11409"
"49 anos";"2022";"Amarela";"Homens";"5409"
"49 anos";"2022";"Amarela";"Mulheres";"6000"
"49 anos";"2022";"Parda";"Total";"1139735"
"49 anos";"2022";"Parda";"Homens";"549844"
"49 anos";"2022";"Parda";"Mulheres";"589891"
"49 anos";"2022";"Indígena";"Total";"10731"
"49 anos";"2022";"Indígena";"Homens";"5290"
"49 anos";"2022";"Indígena";"Mulheres";"5441"
"50 a 54 anos";"2022";"Total";"Total";"12598581"
"50 a 54 anos";"2022";"Total";"Homens";"6014391"
"50 a 54 anos";"2022";"Total";"Mulheres";"6584190"
"50 a 54 anos";"2022";"Branca";"Total";"5628210"
"50 a 54 anos";"2022";"Branca";"Homens";"2608728"
"50 a 54 anos";"2022";"Branca";"Mulheres";"3019482"
"50 a 54 anos";"2022";"Preta";"Total";"1403801"
"50 a 54 anos";"2022";"Preta";"Homens";"716473"
"50 a 54 anos";"2022";"Preta";"Mulheres";"687328"
"50 a 54 anos";"2022";"Amarela";"Total";"56819"
"50 a 54 anos";"2022";"Amarela";"Homens";"27051"
"50 a 54 anos";"2022";"Amarela";"Mulheres";"29768"
"50 a 54 anos";"2022";"Parda";"Total";"5460379"
"50 a 54 anos";"2022";"Parda";"Homens";"2637776"
"50 a 54 anos";"2022";"Parda";"Mulheres";"2822603"
"50 a 54 anos";"2022";"Indígena";"Total";"48764"
"50 a 54 anos";"2022";"Indígena";"Homens";"24057"
"50 a 54 anos";"2022";"Indígena";"Mulheres";"24707"
"50 anos";"2022";"Total";"Total";"2763559"
"50 anos";"2022";"Total";"Homens";"1336073"
"50 anos";"2022";"Total";"Mulheres";"1427486"
"50 anos";"2022";"Branca";"Total";"1216589"
"50 anos";"2022";"Branca";"Homens";"568381"
"50 anos";"2022";"Branca";"Mulheres";"648208"
"50 anos";"2022";"Preta";"Total";"314557"
"50 anos";"2022";"Preta";"Homens";"163832"
"50 anos";"2022";"Preta";"Mulheres";"150725"
"50 anos";"2022";"Amarela";"Total";"12163"
"50 anos";"2022";"Amarela";"Homens";"5757"
"50 anos";"2022";"Amarela";"Mulheres";"6406"
"50 anos";"2022";"Parda";"Total";"1209134"
"50 anos";"2022";"Parda";"Homens";"592471"
"50 anos";"2022";"Parda";"Mulheres";"616663"
"50 anos";"2022";"Indígena";"Total";"10932"
"50 anos";"2022";"Indígena";"Homens";"5530"
"50 anos";"2022";"Indígena";"Mulheres";"5402"
"51 anos";"2022";"Total";"Total";"2445642"
"51 anos";"2022";"Total";"Homens";"1166089"
"51 anos";"2022";"Total";"Mulheres";"1279553"
"51 anos";"2022";"Branca";"Total";"1098277"
"51 anos";"2022";"Branca";"Homens";"508976"
"51 anos";"2022";"Branca";"Mulheres";"589301"
"51 anos";"2022";"Preta";"Total";"271512"
"51 anos";"2022";"Preta";"Homens";"138307"
"51 anos";"2022";"Preta";"Mulheres";"133205"
"51 anos";"2022";"Amarela";"Total";"11217"
"51 anos";"2022";"Amarela";"Homens";"5454"
"51 anos";"2022";"Amarela";"Mulheres";"5763"
"51 anos";"2022";"Parda";"Total";"1055086"
"51 anos";"2022";"Parda";"Homens";"508572"
"51 anos";"2022";"Parda";"Mulheres";"546514"
"51 anos";"2022";"Indígena";"Total";"9453"
"51 anos";"2022";"Indígena";"Homens";"4733"
"51 anos";"2022";"Indígena";"Mulheres";"4720"
"52 anos";"2022";"Total";"Total";"2582701"
"52 anos";"2022";"Total";"Homens";"1236099"
"52 anos";"2022";"Total";"Mulheres";"1346602"
"52 anos";"2022";"Branca";"Total";"1145518"
"52 anos";"2022";"Branca";"Homens";"531326"
"52 anos";"2022";"Branca";"Mulheres";"614192"
"52 anos";"2022";"Preta";"Total";"289554"
"52 anos";"2022";"Preta";"Homens";"148519"
"52 anos";"2022";"Preta";"Mulheres";"141035"
"52 anos";"2022";"Amarela";"Total";"11376"
"52 anos";"2022";"Amarela";"Homens";"5429"
"52 anos";"2022";"Amarela";"Mulheres";"5947"
"52 anos";"2022";"Parda";"Total";"1125950"
"52 anos";"2022";"Parda";"Homens";"545800"
"52 anos";"2022";"Parda";"Mulheres";"580150"
"52 anos";"2022";"Indígena";"Total";"10178"
"52 anos";"2022";"Indígena";"Homens";"4963"
"52 anos";"2022";"Indígena";"Mulheres";"5215"
"53 anos";"2022";"Total";"Total";"2436674"
"53 anos";"2022";"Total";"Homens";"1158087"
"53 anos";"2022";"Total";"Mulheres";"1278587"
"53 anos";"2022";"Branca";"Total";"1094451"
"53 anos";"2022";"Branca";"Homens";"506208"
"53 anos";"2022";"Branca";"Mulheres";"588243"
"53 anos";"2022";"Preta";"Total";"269521"
"53 anos";"2022";"Preta";"Homens";"136384"
"53 anos";"2022";"Preta";"Mulheres";"133137"
"53 anos";"2022";"Amarela";"Total";"11163"
"53 anos";"2022";"Amarela";"Homens";"5283"
"53 anos";"2022";"Amarela";"Mulheres";"5880"
"53 anos";"2022";"Parda";"Total";"1052229"
"53 anos";"2022";"Parda";"Homens";"505732"
"53 anos";"2022";"Parda";"Mulheres";"546497"
"53 anos";"2022";"Indígena";"Total";"9193"
"53 anos";"2022";"Indígena";"Homens";"4422"
"53 anos";"2022";"Indígena";"Mulheres";"4771"
"54 anos";"2022";"Total";"Total";"2370005"
"54 anos";"2022";"Total";"Homens";"1118043"
"54 anos";"2022";"Total";"Mulheres";"1251962"
"54 anos";"2022";"Branca";"Total";"1073375"
"54 anos";"2022";"Branca";"Homens";"493837"
"54 anos";"2022";"Branca";"Mulheres";"579538"
"54 anos";"2022";"Preta";"Total";"258657"
"54 anos";"2022";"Preta";"Homens";"129431"
"54 anos";"2022";"Preta";"Mulheres";"129226"
"54 anos";"2022";"Amarela";"Total";"10900"
"54 anos";"2022";"Amarela";"Homens";"5128"
"54 anos";"2022";"Amarela";"Mulheres";"5772"
"54 anos";"2022";"Parda";"Total";"1017980"
"54 anos";"2022";"Parda";"Homens";"485201"
"54 anos";"2022";"Parda";"Mulheres";"532779"
"54 anos";"2022";"Indígena";"Total";"9008"
"54 anos";"2022";"Indígena";"Homens";"4409"
"54 anos";"2022";"Indígena";"Mulheres";"4599"
"55 a 59 anos";"2022";"Total";"Total";"11569106"
"55 a 59 anos";"2022";"Total";"Homens";"5419505"
"55 a 59 anos";"2022";"Total";"Mulheres";"6149601"
"55 a 59 anos";"2022";"Branca";"Total";"5442507"
"55 a 59 anos";"2022";"Branca";"Homens";"2495474"
"55 a 59 anos";"2022";"Branca";"Mulheres";"2947033"
"55 a 59 anos";"2022";"Preta";"Total";"1225630"
"55 a 59 anos";"2022";"Preta";"Homens";"606760"
"55 a 59 anos";"2022";"Preta";"Mulheres";"618870"
"55 a 59 anos";"2022";"Amarela";"Total";"55775"
"55 a 59 anos";"2022";"Amarela";"Homens";"26122"
"55 a 59 anos";"2022";"Amarela";"Mulheres";"29653"
"55 a 59 anos";"2022";"Parda";"Total";"4802770"
"55 a 59 anos";"2022";"Parda";"Homens";"2270741"
"55 a 59 anos";"2022";"Parda";"Mulheres";"2532029"
"55 a 59 anos";"2022";"Indígena";"Total";"41912"
"55 a 59 anos";"2022";"Indígena";"Homens";"20117"
"55 a 59 anos";"2022";"Indígena";"Mulheres";"21795"
"55 anos";"2022";"Total";"Total";"2392559"
"55 anos";"2022";"Total";"Homens";"1119366"
"55 anos";"2022";"Total";"Mulheres";"1273193"
"55 anos";"2022";"Branca";"Total";"1097640"
"55 anos";"2022";"Branca";"Homens";"501920"
"55 anos";"2022";"Branca";"Mulheres";"595720"
"55 anos";"2022";"Preta";"Total";"258170"
"55 anos";"2022";"Preta";"Homens";"128392"
"55 anos";"2022";"Preta";"Mulheres";"129778"
"55 anos";"2022";"Amarela";"Total";"11112"
"55 anos";"2022";"Amarela";"Homens";"5177"
"55 anos";"2022";"Amarela";"Mulheres";"5935"
"55 anos";"2022";"Parda";"Total";"1016603"
"55 anos";"2022";"Parda";"Homens";"479564"
"55 anos";"2022";"Parda";"Mulheres";"537039"
"55 anos";"2022";"Indígena";"Total";"8917"
"55 anos";"2022";"Indígena";"Homens";"4245"
"55 anos";"2022";"Indígena";"Mulheres";"4672"
"56 anos";"2022";"Total";"Total";"2367080"
"56 anos";"2022";"Total";"Homens";"1112955"
"56 anos";"2022";"Total";"Mulheres";"1254125"
"56 anos";"2022";"Branca";"Total";"1104876"
"56 anos";"2022";"Branca";"Homens";"509036"
"56 anos";"2022";"Branca";"Mulheres";"595840"
"56 anos";"2022";"Preta";"Total";"253023"
"56 anos";"2022";"Preta";"Homens";"125939"
"56 anos";"2022";"Preta";"Mulheres";"127084"
"56 anos";"2022";"Amarela";"Total";"10959"
"56 anos";"2022";"Amarela";"Homens";"5055"
"56 anos";"2022";"Amarela";"Mulheres";"5904"
"56 anos";"2022";"Parda";"Total";"989498"
"56 anos";"2022";"Parda";"Homens";"468692"
"56 anos";"2022";"Parda";"Mulheres";"520806"
"56 anos";"2022";"Indígena";"Total";"8626"
"56 anos";"2022";"Indígena";"Homens";"4168"
"56 anos";"2022";"Indígena";"Mulheres";"4458"
"57 anos";"2022";"Total";"Total";"2299171"
"57 anos";"2022";"Total";"Homens";"1077189"
"57 anos";"2022";"Total";"Mulheres";"1221982"
"57 anos";"2022";"Branca";"Total";"1096120"
"57 anos";"2022";"Branca";"Homens";"503225"
"57 anos";"2022";"Branca";"Mulheres";"592895"
"57 anos";"2022";"Preta";"Total";"240158"
"57 anos";"2022";"Preta";"Homens";"118586"
"57 anos";"2022";"Preta";"Mulheres";"121572"
"57 anos";"2022";"Amarela";"Total";"11369"
"57 anos";"2022";"Amarela";"Homens";"5360"
"57 anos";"2022";"Amarela";"Mulheres";"6009"
"57 anos";"2022";"Parda";"Total";"943188"
"57 anos";"2022";"Parda";"Homens";"446046"
"57 anos";"2022";"Parda";"Mulheres";"497142"
"57 anos";"2022";"Indígena";"Total";"8241"
"57 anos";"2022";"Indígena";"Homens";"3912"
"57 anos";"2022";"Indígena";"Mulheres";"4329"
"58 anos";"2022";"Total";"Total";"2329142"
"58 anos";"2022";"Total";"Homens";"1091899"
"58 anos";"2022";"Total";"Mulheres";"1237243"
"58 anos";"2022";"Branca";"Total";"1098578"
"58 anos";"2022";"Branca";"Homens";"503725"
"58 anos";"2022";"Branca";"Mulheres";"594853"
"58 anos";"2022";"Preta";"Total";"246512"
"58 anos";"2022";"Preta";"Homens";"122082"
"58 anos";"2022";"Preta";"Mulheres";"124430"
"58 anos";"2022";"Amarela";"Total";"11469"
"58 anos";"2022";"Amarela";"Homens";"5416"
"58 anos";"2022";"Amarela";"Mulheres";"6053"
"58 anos";"2022";"Parda";"Total";"964141"
"58 anos";"2022";"Parda";"Homens";"456572"
"58 anos";"2022";"Parda";"Mulheres";"507569"
"58 anos";"2022";"Indígena";"Total";"8324"
"58 anos";"2022";"Indígena";"Homens";"4044"
"58 anos";"2022";"Indígena";"Mulheres";"4280"
"59 anos";"2022";"Total";"Total";"2181154"
"59 anos";"2022";"Total";"Homens";"1018096"
"59 anos";"2022";"Total";"Mulheres";"1163058"
"59 anos";"2022";"Branca";"Total";"1045293"
"59 anos";"2022";"Branca";"Homens";"477568"
"59 anos";"2022";"Branca";"Mulheres";"567725"
"59 anos";"2022";"Preta";"Total";"227767"
"59 anos";"2022";"Preta";"Homens";"111761"
"59 anos";"2022";"Preta";"Mulheres";"116006"
"59 anos";"2022";"Amarela";"Total";"10866"
"59 anos";"2022";"Amarela";"Homens";"5114"
"59 anos";"2022";"Amarela";"Mulheres";"5752"
"59 anos";"2022";"Parda";"Total";"889340"
"59 anos";"2022";"Parda";"Homens";"419867"
"59 anos";"2022";"Parda";"Mulheres";"469473"
"59 anos";"2022";"Indígena";"Total";"7804"
"59 anos";"2022";"Indígena";"Homens";"3748"
"59 anos";"2022";"Indígena";"Mulheres";"4056"
"60 a 64 anos";"2022";"Total";"Total";"9944389"
"60 a 64 anos";"2022";"Total";"Homens";"4605834"
"60 a 64 anos";"2022";"Total";"Mulheres";"5338555"
"60 a 64 anos";"2022";"Branca";"Total";"4851865"
"60 a 64 anos";"2022";"Branca";"Homens";"2203643"
"60 a 64 anos";"2022";"Branca";"Mulheres";"2648222"
"60 a 64 anos";"2022";"Preta";"Total";"1038306"
"60 a 64 anos";"2022";"Preta";"Homens";"499513"
"60 a 64 anos";"2022";"Preta";"Mulheres";"538793"
"60 a 64 anos";"2022";"Amarela";"Total";"53220"
"60 a 64 anos";"2022";"Amarela";"Homens";"24862"
"60 a 64 anos";"2022";"Amarela";"Mulheres";"28358"
"60 a 64 anos";"2022";"Parda";"Total";"3965766"
"60 a 64 anos";"2022";"Parda";"Homens";"1860962"
"60 a 64 anos";"2022";"Parda";"Mulheres";"2104804"
"60 a 64 anos";"2022";"Indígena";"Total";"34801"
"60 a 64 anos";"2022";"Indígena";"Homens";"16648"
"60 a 64 anos";"2022";"Indígena";"Mulheres";"18153"
"60 anos";"2022";"Total";"Total";"2239491"
"60 anos";"2022";"Total";"Homens";"1050304"
"60 anos";"2022";"Total";"Mulheres";"1189187"
"60 anos";"2022";"Branca";"Total";"1075252"
"60 anos";"2022";"Branca";"Homens";"492796"
"60 anos";"2022";"Branca";"Mulheres";"582456"
"60 anos";"2022";"Preta";"Total";"237836"
"60 anos";"2022";"Preta";"Homens";"116605"
"60 anos";"2022";"Preta";"Mulheres";"121231"
"60 anos";"2022";"Amarela";"Total";"11473"
"60 anos";"2022";"Amarela";"Homens";"5436"
"60 anos";"2022";"Amarela";"Mulheres";"6037"
"60 anos";"2022";"Parda";"Total";"906594"
"60 anos";"2022";"Parda";"Homens";"431507"
"60 anos";"2022";"Parda";"Mulheres";"475087"
"60 anos";"2022";"Indígena";"Total";"8223"
"60 anos";"2022";"Indígena";"Homens";"3905"
"60 anos";"2022";"Indígena";"Mulheres";"4318"
"61 anos";"2022";"Total";"Total";"1961686"
"61 anos";"2022";"Total";"Homens";"908424"
"61 anos";"2022";"Total";"Mulheres";"1053262"
"61 anos";"2022";"Branca";"Total";"967791"
"61 anos";"2022";"Branca";"Homens";"440149"
"61 anos";"2022";"Branca";"Mulheres";"527642"
"61 anos";"2022";"Preta";"Total";"199483"
"61 anos";"2022";"Preta";"Homens";"96157"
"61 anos";"2022";"Preta";"Mulheres";"103326"
"61 anos";"2022";"Amarela";"Total";"10328"
"61 anos";"2022";"Amarela";"Homens";"4773"
"61 anos";"2022";"Amarela";"Mulheres";"5555"
"61 anos";"2022";"Parda";"Total";"777287"
"61 anos";"2022";"Parda";"Homens";"364088"
"61 anos";"2022";"Parda";"Mulheres";"413199"
"61 anos";"2022";"Indígena";"Total";"6703"
"61 anos";"2022";"Indígena";"Homens";"3210"
"61 anos";"2022";"Indígena";"Mulheres";"3493"
"62 anos";"2022";"Total";"Total";"2050673"
"62 anos";"2022";"Total";"Homens";"948512"
"62 anos";"2022";"Total";"Mulheres";"1102161"
"62 anos";"2022";"Branca";"Total";"992923"
"62 anos";"2022";"Branca";"Homens";"450662"
"62 anos";"2022";"Branca";"Mulheres";"542261"
"62 anos";"2022";"Preta";"Total";"215965"
"62 anos";"2022";"Preta";"Homens";"103499"
"62 anos";"2022";"Preta";"Mulheres";"112466"
"62 anos";"2022";"Amarela";"Total";"10712"
"62 anos";"2022";"Amarela";"Homens";"5036"
"62 anos";"2022";"Amarela";"Mulheres";"5676"
"62 anos";"2022";"Parda";"Total";"823582"
"62 anos";"2022";"Parda";"Homens";"385713"
"62 anos";"2022";"Parda";"Mulheres";"437869"
"62 anos";"2022";"Indígena";"Total";"7383"
"62 anos";"2022";"Indígena";"Homens";"3551"
"62 anos";"2022";"Indígena";"Mulheres";"3832"
"63 anos";"2022";"Total";"Total";"1869504"
"63 anos";"2022";"Total";"Homens";"861558"
"63 anos";"2022";"Total";"Mulheres";"1007946"
"63 anos";"2022";"Branca";"Total";"922517"
"63 anos";"2022";"Branca";"Homens";"417275"
"63 anos";"2022";"Branca";"Mulheres";"505242"
"63 anos";"2022";"Preta";"Total";"195013"
"63 anos";"2022";"Preta";"Homens";"93066"
"63 anos";"2022";"Preta";"Mulheres";"101947"
"63 anos";"2022";"Amarela";"Total";"10299"
"63 anos";"2022";"Amarela";"Homens";"4786"
"63 anos";"2022";"Amarela";"Mulheres";"5513"
"63 anos";"2022";"Parda";"Total";"735403"
"63 anos";"2022";"Parda";"Homens";"343405"
"63 anos";"2022";"Parda";"Mulheres";"391998"
"63 anos";"2022";"Indígena";"Total";"6212"
"63 anos";"2022";"Indígena";"Homens";"2997"
"63 anos";"2022";"Indígena";"Mulheres";"3215"
"64 anos";"2022";"Total";"Total";"1823035"
"64 anos";"2022";"Total";"Homens";"837036"
"64 anos";"2022";"Total";"Mulheres";"985999"
"64 anos";"2022";"Branca";"Total";"893382"
"64 anos";"2022";"Branca";"Homens";"402761"
"64 anos";"2022";"Branca";"Mulheres";"490621"
"64 anos";"2022";"Preta";"Total";"190009"
"64 anos";"2022";"Preta";"Homens";"90186"
"64 anos";"2022";"Preta";"Mulheres";"99823"
"64 anos";"2022";"Amarela";"Total";"10408"
"64 anos";"2022";"Amarela";"Homens";"4831"
"64 anos";"2022";"Amarela";"Mulheres";"5577"
"64 anos";"2022";"Parda";"Total";"722900"
"64 anos";"2022";"Parda";"Homens";"336249"
"64 anos";"2022";"Parda";"Mulheres";"386651"
"64 anos";"2022";"Indígena";"Total";"6280"
"64 anos";"2022";"Indígena";"Homens";"2985"
"64 anos";"2022";"Indígena";"Mulheres";"3295"
"65 a 69 anos";"2022";"Total";"Total";"7876232"
"65 a 69 anos";"2022";"Total";"Homens";"3588052"
"65 a 69 anos";"2022";"Total";"Mulheres";"4288180"
"65 a 69 anos";"2022";"Branca";"Total";"3979726"
"65 a 69 anos";"2022";"Branca";"Homens";"1774006"
"65 a 69 anos";"2022";"Branca";"Mulheres";"2205720"
"65 a 69 anos";"2022";"Preta";"Total";"795018"
"65 a 69 anos";"2022";"Preta";"Homens";"371432"
"65 a 69 anos";"2022";"Preta";"Mulheres";"423586"
"65 a 69 anos";"2022";"Amarela";"Total";"52667"
"65 a 69 anos";"2022";"Amarela";"Homens";"24527"
"65 a 69 anos";"2022";"Amarela";"Mulheres";"28140"
"65 a 69 anos";"2022";"Parda";"Total";"3021587"
